variable,1 - 0,1,0,all_mean,categories,display_names
males_industry_wholesale_and_retail_trade,0.19906683034624606,13.010616578195181,10.565802113352545,12.281375358166189,Economic,males_industry_wholesale_and_retail_trade
age_90,0.19699409708149407,0.73172723560637,0.595581171950048,0.6911174785100287,Demographic,people_age_90
people_industry_wholesale_and_retail_trade,0.1952602616316036,24.84565128623928,20.261287223823246,23.478223495702007,Economic,people_industry_wholesale_and_retail_trade
females_industry_wholesale_and_retail_trade,0.19108498849786737,11.8350347080441,9.6954851104707,11.196848137535817,Economic,females_industry_wholesale_and_retail_trade
people_occupation_sales_customer_service,0.18991947771077444,13.986525112290732,11.472622478386167,13.236676217765043,Economic,people_occupation_sales_customer_service
male_lone_parent_full_time_employment,0.18694407785668898,0.5206206614944875,0.42843419788664744,0.49312320916905444,Social,households_male_lone_parent_full_time_employment
lone_parent_full_time_employment,0.18465271213289858,2.1972233564720294,1.8126801152737753,2.082521489971347,Social,households_lone_parent_full_time_employment
female_lone_parent_full_time_employment,0.18394179805129718,1.6766026949775419,1.3842459173871278,1.5893982808022922,Social,households_female_lone_parent_full_time_employment
medical_and_care_establishment_local_authority_childrens_home_including_secure_units,0.1787365654924935,0.006941608819926501,0.005763688760806916,0.006590257879656161,Environmental,medical_and_care_establishment_local_authority_childrens_home_including_secure_units
males_occupation_caring_leisure_other_service,0.17780242888686582,2.5496120865659453,2.1191162343900096,2.4212034383954153,Economic,males_occupation_caring_leisure_other_service
males_industry_administrative_support,0.17731483380705493,4.1874234381380155,3.4822286263208455,3.977077363896848,Economic,males_industry_administrative_support
people_industry_administrative_support,0.1755557622540932,7.423846467946101,6.185398655139289,7.054441260744985,Economic,people_industry_administrative_support
females_industry_administrative_support,0.17328239976292803,3.2364230298080847,2.7031700288184437,3.0773638968481376,Economic,females_industry_administrative_support
age_86,0.16938225066259494,1.1028991425071457,0.9250720461095101,1.0498567335243554,Demographic,people_age_86
other_household_3_plus_adults_and_1_plus_children,0.16786024084285966,28.15149040424663,23.65129682997118,26.80916905444126,Social,households_other_3_plus_adults_and_1_plus_children
households_with_no_adults_in_employment_no_dependent_children,0.1670623871476845,38.66598611678236,32.512968299711815,36.830659025787966,Social,households_no_adults_in_employment_no_dependent_children
age_99,0.16610479293595282,0.04450796243364639,0.037463976945244955,0.042406876790830945,Demographic,people_age_99
ethnicty_asian,0.16603519889362572,11.159248672927726,9.393852065321806,10.632664756446992,Demographic,people_ethnicty_asian
age_55_to_64_1_person_household,0.15549943042117986,6.617394855042875,5.63400576368876,6.32406876790831,Social,people_age_55_to_64_1_person_household
age_of_HRP_55_to_64_1_person_household,0.15549943042117986,6.617394855042875,5.63400576368876,6.32406876790831,Social,people_age_of_HRP_55_to_64_1_person_household
one_person_household,0.15175556776082255,41.87382605144957,35.79442843419789,40.06045845272206,Social,households_one_person
1_person_households,0.15175556776082255,41.87382605144957,35.79442843419789,40.06045845272206,Social,people_1_person_households
1_person_household,0.15175556776082255,41.87382605144957,35.79442843419789,40.06045845272206,Social,households_1_person
ethnicty_asian_Indian,0.15149610045340656,3.3478971008574927,2.862632084534102,3.2031518624641833,Demographic,people_ethnicty_asian_Indian
age_83,0.1475712675645977,1.3458554512045733,1.1556195965417868,1.2891117478510028,Demographic,people_age_83
females_industry_water supply_sewerage_waste_management_remediation,0.1441487204113664,0.3176806859942834,0.2737752161383285,0.3045845272206304,Economic,females_industry_water supply_sewerage_waste_management_remediation
lives_in_a_communal_establishment,0.14026878050495484,6.973458554512046,6.034582132564841,6.693409742120344,Economic,people_live_in_a_communal_establishment
lives_in_communal_establishment,0.14026878050495484,6.973458554512046,6.034582132564841,6.693409742120344,Economic,people_live_in_communal_establishment
usual_residents_by_communal_establishment_management_and_type,0.14026878050495484,6.973458554512046,6.034582132564841,6.693409742120344,Environmental,usual_residents_by_communal_establishment_management_and_type
1_family_only_household_married_couple_all_children_not_dependent,0.13835558420867522,22.46753777051858,19.482228626320847,21.577077363896848,Social,households_1_family_only_married_couple_all_children_not_dependent
house_or_bungalow_terraced,0.13722324706339128,38.550837076357695,33.468780019212296,37.034957020057305,Environmental,house_or_bungalow_terraced
age_85,0.13699982713795456,1.2245814618211515,1.063400576368876,1.1765042979942693,Demographic,people_age_85
people_not_living_in_a_couple_married_or_in_a_registered_same_sex_civil_partnership,0.13512392200870338,3.137607186606778,2.730067243035543,3.016045845272206,Social,people_not_living_in_a_couple_married_or_in_a_registered_same_sex_civil_partnership
not_living_in_couple_married_or_registered_same_sex_civil_partnership,0.13512392200870338,3.137607186606778,2.730067243035543,3.016045845272206,Social,people_not_living_in_couple_married_or_registered_same_sex_civil_partnership
age_0,0.13469994502042193,4.084115965700286,3.5552353506243994,3.9263610315186246,Demographic,people_age_0
other_household_types_all_age_65_plus,0.13460735838213655,0.39281339322172315,0.34197886647454373,0.3776504297994269,Social,households_other_types_all_age_65_plus
other_households_all_age_65_plus,0.13460735838213655,0.39281339322172315,0.34197886647454373,0.3776504297994269,Social,people_other_households_all_age_65_plus
males_NS_SeC_small_employers_own_account_workers,0.1337557759131941,14.182523478971008,12.358309317963498,13.638395415472779,Economic,males_NS_SeC_small_employers_own_account_workers
people_highest_level_of_qualification_Level_2_qualifications,0.13290193198342382,38.56267864434463,33.63304514889529,37.092263610315186,Economic,people_highest_level_of_qualification_Level_2_qualifications
age_79,0.131558249277421,1.884034299714169,1.6455331412103746,1.8128939828080228,Demographic,people_age_79
age_of_HRP_65_plus,0.13148383036521427,34.26296447529604,29.927953890489913,32.96991404011462,Social,people_age_of_HRP_65_plus
age_76,0.12772805647682173,2.060432829726419,1.8069164265129682,1.984813753581662,Demographic,people_age_76
1_family_only_households_married_couple_all_children_not_dependent,0.1266462146265398,6.767251939567171,5.941402497598463,6.5209169054441265,Social,people_1_family_only_households_married_couple_all_children_not_dependent
females_unemployed_age_50_to_74,0.12621898377483742,0.49979583503470804,0.4390009606147935,0.48166189111747854,Economic,females_unemployed_age_50_to_74
one_family_household_married_or_same_sex_civil_partnership_no_dependent_children,0.12586175188208426,6.76929358922009,5.948126801152738,6.5243553008595985,Social,households_one_family_married_or_same_sex_civil_partnership_no_dependent_children
other_households_3_plus_adults_and_1_plus_children,0.12285019764316618,5.732135565536954,5.0528338136407305,5.529512893982808,Social,households_other_3_plus_adults_and_1_plus_children
age_72,0.12203166797697285,2.4193548387096775,2.1344860710854947,2.334383954154728,Demographic,people_age_72
age_75_plus,0.12126952474113872,23.403838301347488,20.66474543707973,22.58681948424069,Demographic,people_age_75_plus
households_occupancy_rating_rooms_of_minus_1_or_less,0.1197054386233174,11.320947325438954,10.012487992315082,10.930659025787966,Social,households_occupancy_rating_rooms_of_minus_1_or_less
age_69,0.11917420707100224,2.4793793385055123,2.1940441882804995,2.394269340974212,Demographic,people_age_69
other_household_all_age_65_plus,0.11877827209969016,0.8962841976316864,0.7934678194044188,0.8656160458452722,Social,households_other_all_age_65_plus
age_1,0.1181560180611595,3.967741935483871,3.514889529298751,3.8326647564469916,Demographic,people_age_1
ethnicty_other,0.11767744581449435,1.7243772968558595,1.5283381364073008,1.6659025787965616,Demographic,people_ethnicty_other
households_no_central_heating,0.11528810256616973,3.0681910984075134,2.7262247838616713,2.966189111747851,Social,households_no_central_heating
age_81,0.11390789803440149,1.6365863617803185,1.4562920268972142,1.582808022922636,Demographic,people_age_81
age_78,0.11291424196424271,1.907717435688036,1.6993275696445724,1.8455587392550143,Demographic,people_age_78
age_82,0.11281929785818334,1.5549203756635361,1.3852065321805955,1.504297994269341,Demographic,people_age_82
age_of_HRP_35_to_54_1_person_household,0.11115840016035539,11.896692527562271,10.61671469740634,11.514899713467049,Social,people_age_of_HRP_35_to_54_1_person_household
age_71,0.10767817675472457,2.4785626786443444,2.2199807877041304,2.401432664756447,Demographic,people_age_71
age_75_to_84,0.10701054853570557,17.47284605961617,15.66090297790586,16.932378223495704,Demographic,people_age_75_to_84
nationality_English_only,0.1033986582934493,195.22253981216824,175.64073006724303,189.3816618911175,Demographic,people_nationality_English_only
age_80,0.10338320625504904,1.7766435279706003,1.5984630163304514,1.7234957020057307,Demographic,people_age_80
age_73,0.10211455567725503,2.2988975091874235,2.071085494716619,2.230945558739255,Demographic,people_age_73
age_97,0.10115346979047324,0.09799918334013884,0.08837656099903939,0.09512893982808023,Demographic,people_age_97
males_industry_manufacturing,0.09778980403255755,9.441812984891792,8.544668587896254,9.174212034383954,Economic,males_industry_manufacturing
age_84,0.09433454743722369,1.295630869742752,1.1767531219980787,1.2601719197707737,Demographic,people_age_84
age_2,0.09259250905534377,3.919967333605553,3.5667627281460135,3.8146131805157593,Demographic,people_age_2
households_with_dependent_children_age_0_to_4,0.08738667202054062,15.217231523070641,13.921229586935638,14.830659025787966,Social,households_dependent_children_age_0_to_4
males_occupation_sales_customer_service,0.08712765049390558,4.792160065332789,4.385206532180596,4.670773638968481,Economic,males_occupation_sales_customer_service
age_17,0.08639681464907467,3.6378113515720703,3.3314121037463975,3.5464183381088827,Demographic,people_age_17
age_75,0.08431200849918963,2.1143323805634955,1.9404418828049952,2.062464183381089,Demographic,people_age_75
people_industry_manufacturing,0.08287908207942718,12.028583095140874,11.055715658021134,11.738395415472779,Economic,people_industry_manufacturing
1_person_households_1_person_age_64_less,0.08014543383015393,24.856267864434464,22.910662824207492,24.27593123209169,Social,households_1_person_1_person_age_64_less
1_person_household_1_person_age_64_less,0.08014543383015393,24.856267864434464,22.910662824207492,24.27593123209169,Social,households_1_person_1_person_age_64_less
1_person_households_other,0.08014543383015393,24.856267864434464,22.910662824207492,24.27593123209169,Social,people_1_person_households_other
one_person_household_other,0.08014543383015393,24.856267864434464,22.910662824207492,24.27593123209169,Social,households_one_person_other
1_person_household_other,0.08014543383015393,24.856267864434464,22.910662824207492,24.27593123209169,Social,households_1_person_other
ethnicty_asian_other,0.0780612521107108,2.198448346263781,2.03073967339097,2.148424068767908,Demographic,people_ethnicty_asian_other
age_0_to_4,0.07732457976075002,19.478971008574927,18.006724303554275,19.039828080229228,Demographic,people_age_0_to_4
age_74,0.07724430836086871,2.1976316864026133,2.031700288184438,2.148137535816619,Demographic,people_age_74
nationality_no_British,0.07391821014222344,222.7684769293589,206.65706051873198,217.96275071633238,Demographic,people_nationality_no_British
age_15,0.0719135974443974,3.633319722335647,3.377521613832853,3.55702005730659,Demographic,people_age_15
age_70,0.07156267700985619,2.3397305022458146,2.175792507204611,2.2908309455587395,Demographic,people_age_70
age_16_to_17,0.07153551887084009,7.244181298489179,6.736791546589817,7.0928366762177655,Demographic,people_age_16_to_17
ethnicty_mixed,0.07125426772487031,7.03348305430788,6.542747358309318,6.887106017191977,Demographic,people_ethnicty_mixed
total_communal_establishments,0.06684615122607718,0.35157207023274806,0.3285302593659942,0.34469914040114613,Environmental,total_communal_establishments
age_14,0.06469586391487103,3.552062066149449,3.3266090297790587,3.484813753581662,Demographic,people_age_14
males_in_employment_part_time,0.06039549890158391,6.682727643936301,6.28626320845341,6.564469914040115,Economic,males_in_employment_part_time
age_35_to_54_no_dependent_children,0.057163447655208866,40.200898325847284,37.94140249759846,39.526934097421204,Social,people_age_35_to_54_no_dependent_children
age_16,0.05667422309260528,3.606369946917109,3.4053794428434196,3.5464183381088827,Demographic,people_age_16
1_family_only_household_cohabiting_couple,0.055587005990968996,37.16169865251123,35.12968299711815,36.555587392550144,Social,households_1_family_only_cohabiting_couple
age_77,0.05375235526988398,1.8966925275622704,1.7963496637848222,1.8667621776504297,Demographic,people_age_77
age_65_to_74,0.05252578867204982,26.123315639036342,24.772334293948127,25.72034383954155,Demographic,people_age_65_to_74
age_68,0.050834443071896884,2.8689260922825643,2.7252641690682036,2.826074498567335,Demographic,people_age_68
age_18,0.04567023271988724,4.166598611678236,3.978866474543708,4.110601719197708,Demographic,people_age_18
other_household_2_adults_and_3_plus_children,0.04533563347813052,16.98652511229073,16.226705091258406,16.759885386819484,Social,households_other_2_adults_and_3_plus_children
household_spaces_with_no_usual_residents,0.04329224077140548,4.684360963658636,4.484149855907781,4.624641833810888,Environmental,household_spaces_with_no_usual_residents
nationality_other_only,0.04121376699189494,20.06574111882401,19.248799231508166,19.822063037249283,Demographic,people_nationality_other_only
age_12,0.04040809846968629,3.407921600653328,3.2718539865513927,3.3673352435530086,Demographic,people_age_12
age_4,0.039391154960773056,3.718252347897101,3.5734870317002883,3.675071633237822,Demographic,people_age_4
females_industry_mining_quarrying,0.03919779893067221,0.0379746835443038,0.03650336215177714,0.03753581661891117,Economic,females_industry_mining_quarrying
age_5,0.038021335722856264,3.5394038383013475,3.4063400576368874,3.4997134670487107,Demographic,people_age_5
good_health,0.037230108483771396,105.52633728052267,101.64073006724304,104.36733524355301,Demographic,people_good_health
females_industry_manufacturing,0.02953105487020491,2.5867701102490814,2.5110470701248797,2.5641833810888253,Economic,females_industry_manufacturing
age_median,0.02750612692590737,40.176806859942836,39.080691642651296,39.849856733524355,Demographic,median_age
age_mean,0.026510872889652037,39.9715394253491,38.920172899154615,39.65793697441266,Demographic,mean_age
households_with_dependent_children_all_ages,0.02641397819984681,35.93997550020416,34.998078770413066,35.65902578796562,Social,households_dependent_children_all_ages
age_6,0.026281016200396468,3.3397305022458146,3.2526416906820366,3.3137535816618913,Demographic,people_age_6
people_in_employment_part_time,0.023908629957819616,33.581053491220906,32.783861671469744,33.3432664756447,Economic,people_in_employment_part_time
people_NS_SeC_small_employers_own_account_workers,0.02372961939245033,19.473254389546753,19.014409221902017,19.336389684813753,Economic,people_NS_SeC_small_employers_own_account_workers
age_10_to_14,0.023068542056656205,16.93752552062066,16.549471661863592,16.821776504297993,Demographic,people_age_10_to_14
females_NS_SeC_intermediate,0.019650546645054612,21.99060841159657,21.560999039385205,21.86246418338109,Economic,females_NS_SeC_intermediate
other_households_2_adults_and_3_plus_children,0.015268656333098929,3.18579011841568,3.137367915465898,3.17134670487106,Social,households_other_2_adults_and_3_plus_children
age_13,0.014976330504131274,3.456921192323397,3.4053794428434196,3.4415472779369627,Demographic,people_age_13
females_in_employment_part_time,0.014964353732117908,26.898325847284607,26.49759846301633,26.778796561604583,Economic,females_in_employment_part_time
females_ecominically_inactive_retired,0.012502688474773649,16.674561045324623,16.46685878962536,16.612607449856732,Economic,females_ecominically_inactive_retired
females_industry_accommodation_food_service,0.012053479599497208,4.351980400163332,4.29971181556196,4.336389684813754,Economic,females_industry_accommodation_food_service
households_1_car_or_van,0.011433943710133287,56.30053082890976,55.65898174831892,56.10916905444126,Social,households_1_car_or_van
age_8,0.010331770737954882,3.1690485912617397,3.1364073006724302,3.1593123209169054,Demographic,people_age_8
age_5_to_7,0.009873189674183047,10.11882400979992,10.019212295869357,10.089111747851003,Demographic,people_age_5_to_7
no_second_address,0.008760585204202087,286.0469579420172,283.54755043227664,285.3014326647564,Economic,people_no_second_address
people_NS_SeC_intermediate,0.0075484417001806525,29.578195181706818,29.35542747358309,29.511747851002866,Economic,people_NS_SeC_intermediate
age_8_to_9,0.006668789472737413,6.304205798285015,6.262247838616715,6.2916905444126074,Demographic,people_age_8_to_9
ethnicty_mixed_white_black_African,0.0054807528576589215,0.7109024091465904,0.7070124879923151,0.7097421203438395,Demographic,people_ethnicty_mixed_white_black_African
people_ecominically_inactive_retired,0.003372003999688511,29.30910575745202,29.21037463976945,29.27965616045845,Economic,people_ecominically_inactive_retired
flat_maisonette_or_apartment_in_commercial_building,0.0032896882308626196,1.6557778685177624,1.6503362151777137,1.6541547277936963,Environmental,flat_maisonette_or_apartment_in_commercial_building
age_9,0.002974311661697593,3.135157207023275,3.1258405379442844,3.132378223495702,Demographic,people_age_9
age_75_plus_2_plus_person_household,0.00266769896915231,12.779501837484688,12.745437079731028,12.769340974212035,Social,people_age_75_plus_2_plus_person_household
age_of_HRP_65_plus_2_person_household_no_dependent_children,0.0015229809634619285,16.86525112290731,16.839577329490876,16.85759312320917,Social,people_age_of_HRP_65_plus_2_person_household_no_dependent_children
people_religous,0.00144980281299123,179.4213964883626,179.1613832853026,179.34383954154728,Demographic,people_religous
age_of_HRP_35_to_54_2_person_household_no_dependent_children,0.001153798763136038,13.113107390771743,13.097982708933717,13.108595988538681,Social,people_age_of_HRP_35_to_54_2_person_household_no_dependent_children
age_66,0.0004372661722263915,3.212739893834218,3.21133525456292,3.212320916905444,Demographic,people_age_66
age_3,-0.0019667651923136464,3.7888934258881175,3.7963496637848224,3.791117478510029,Demographic,people_age_3
females_ecominically_inactive,-0.002098377062643597,37.360555328705594,37.43900096061479,37.383954154727796,Economic,females_ecominically_inactive
age_11,-0.002427626889538237,3.309922417313189,3.3179634966378484,3.312320916905444,Demographic,people_age_11
age_10,-0.005276346959663836,3.2106982441812986,3.2276657060518734,3.215759312320917,Demographic,people_age_10
unshared_dwellings,-0.005579353120126362,133.12249897917516,133.86647454370797,133.34441260744987,Environmental,dwellings_unshared
people_schoolchildren_and_full_time_students_age_16_to_17,-0.005661126222880064,6.2641894650877905,6.29971181556196,6.274785100286533,Economic,people_schoolchildren_and_full_time_students_age_16_to_17
total_dwellings,-0.006879965985941094,133.26378113515722,134.1825168107589,133.5378223495702,Environmental,dwellings
males_ecominically_inactive_retired,-0.008602725110347986,12.634544712127399,12.743515850144092,12.667048710601719,Economic,males_ecominically_inactive_retired
household_spaces,-0.011753762728279549,133.67496937525522,135.25168107588857,134.14527220630373,Environmental,household_spaces
household_spaces_with_one_plus_usual_resident,-0.01371922606671927,128.99060841159658,130.76753121998078,129.52063037249283,Environmental,household_spaces_with_one_plus_usual_resident
not_living_in_couple,-0.014768755181800208,104.06247447937933,105.60614793467819,104.52292263610315,Social,people_not_living_in_couple
people_not_living_in_a_couple_Total_measures_Value,-0.014768755181800208,104.06247447937933,105.60614793467819,104.52292263610315,Social,people_not_living_in_a_couple_Total_measures_Value
age_63,-0.015344440115863445,3.726418946508779,3.7838616714697406,3.7435530085959887,Demographic,people_age_63
households_central_heating,-0.01674290607126494,125.92241731318906,128.04130643611913,126.55444126074498,Social,households_central_heating
households_main_language_all_age_16_plus_English,-0.018354317630577377,120.62964475296039,122.85590778097983,121.29369627507164,Demographic,households_main_language_all_age_16_plus_English
other_households_1_adult_age_16_to_64_and_1_age_65_plus_and_no_children_or_2_adults_age_65_plus_and_no_children,-0.018707426385516035,16.11188240097999,16.414985590778098,16.202292263610314,Social,households_other_1_adult_age_16_to_64_and_1_age_65_plus_and_no_children_or_2_adults_age_65_plus_and_no_children
other_household_1_adult_age_16_to_64_and_1_age_65_plus_and_no_children_or_2_adults_age_65_plus_and_no_children,-0.018707426385516035,32.22376480195998,32.829971181556196,32.40458452722063,Social,households_other_1_adult_age_16_to_64_and_1_age_65_plus_and_no_children_or_2_adults_age_65_plus_and_no_children
age_of_HRP_55_to_64,-0.020159513095291293,20.76521028991425,21.18635926993276,20.89083094555874,Social,people_age_of_HRP_55_to_64
age_65_to_74_2_plus_person_household_no_dependent_children,-0.02105442511812816,18.76194365046958,19.159462055715657,18.88051575931232,Social,people_age_65_to_74_2_plus_person_household_no_dependent_children
females_industry_construction,-0.025311281343528336,1.3985300122498978,1.4341978866474543,1.4091690544412607,Economic,females_industry_construction
age_54,-0.025470924987668564,3.495304205798285,3.585014409221902,3.522063037249284,Demographic,people_age_54
females_occupation_administrative_secretarial,-0.026287003780652407,13.850142915475704,14.217098943323727,13.959598853868195,Economic,females_occupation_administrative_secretarial
age_61,-0.0265828663988964,3.3417721518987342,3.431316042267051,3.3684813753581664,Demographic,people_age_61
males_NS_SeC_intermediate,-0.027040658063599676,7.587586770110249,7.7944284341978864,7.649283667621776,Economic,males_NS_SeC_intermediate
religion_Christian,-0.028021416906896413,164.73499387505103,169.39000960614794,166.12349570200573,Demographic,people_religion_Christian
peope_living_in_a_couple_cohabiting_opposite_sex,-0.028900891411757335,29.147407104940793,29.997118155619596,29.400859598853867,Social,peope_living_in_a_couple_cohabiting_opposite_sex
age_67,-0.030137013328132345,2.920783993466721,3.009606147934678,2.9472779369627506,Demographic,people_age_67
living_in_couple_cohabiting,-0.030144726737304284,30.743977133523888,31.679154658981748,31.022922636103154,Social,people_living_in_couple_cohabiting
age_65,-0.031257437539278565,2.907309105757452,2.9990393852065322,2.9346704871060174,Demographic,people_age_65
age_62,-0.03127311665697141,3.4287464271131074,3.536983669548511,3.4610315186246416,Demographic,people_age_62
age_58,-0.0316451092948794,3.281339322172315,3.3861671469740635,3.3126074498567335,Demographic,people_age_58
age_59,-0.03186942049892305,3.2098815843201307,3.313160422670509,3.2406876790830945,Demographic,people_age_59
age_30,-0.032814714019930746,4.325438954675378,4.4687800192122955,4.368194842406877,Demographic,people_age_30
people_ecominically_inactive,-0.034204578201081914,64.43609636586362,66.66282420749279,65.10028653295129,Economic,people_ecominically_inactive
country_of_birth_other,-0.03469230431079939,18.910575745202124,19.57348703170029,19.108309455587392,Demographic,people_country_of_birth_other
1_family_only_household,-0.03663251382193966,219.06696610861576,227.18059558117196,221.487106017192,Social,households_1_family_only
country_of_birth_England,-0.036764562760815966,259.7999183340139,269.4572526416907,262.6805157593123,Demographic,people_country_of_birth_England
age_7,-0.036799130970861516,3.239689669252756,3.360230547550432,3.2756446991404014,Demographic,people_age_7
age_32,-0.03753835253311777,4.108207431604737,4.264169068203651,4.154727793696275,Demographic,people_age_32
age_60_to_64,-0.03966320871296358,17.35157207023275,18.04803073967339,17.559312320916906,Demographic,people_age_60_to_64
1_family_households,-0.042035654728285854,77.53695385871785,80.83765609990394,78.52148997134671,Social,people_1_family_households
one_family_household,-0.042035654728285854,77.53695385871785,80.83765609990394,78.52148997134671,Social,households_one_family
females,-0.045743625429865764,153.0555328705594,160.15369836695484,155.1727793696275,Demographic,females
females_industry_human_health_social_work,-0.04762231997221955,15.584320130665578,16.337175792507203,15.808882521489972,Economic,females_industry_human_health_social_work
1_family_only_households_cohabiting_couple,-0.04813866640977993,13.308697427521437,13.958693563880884,13.502578796561604,Social,people_1_family_only_households_cohabiting_couple
one_family_household_cohabiting_couple,-0.04813866640977993,13.308697427521437,13.958693563880884,13.502578796561604,Social,households_one_family_cohabiting_couple
females_part_time_worked_16_to_30_hours,-0.048618376117260276,22.38097182523479,23.485110470701247,22.71031518624642,Economic,females_part_time_worked_16_to_30_hours
people_part_time_worked_16_to_30_hours,-0.04878448430804139,29.420579828501427,30.87704130643612,29.855014326647563,Economic,people_part_time_worked_16_to_30_hours
nationality_no_Welsh,-0.04883813411320048,295.725193956717,310.38136407300675,300.0968481375358,Demographic,people_nationality_no_Welsh
males_part_time_worked_16_to_30_hours,-0.049312479860201486,7.03960800326664,7.39193083573487,7.144699140401146,Economic,males_part_time_worked_16_to_30_hours
age_of_HRP_35_less_1_person_household,-0.04936518876821416,6.342180481829318,6.659942363112392,6.436962750716332,Social,people_age_of_HRP_35_less_1_person_household
average_household_size,-0.04970503877200261,2.284728457258059,2.3999999964322747,2.319111744444407,Economic,average_household_size
age_64,-0.04982927552990879,3.7104940792160064,3.898174831892411,3.7664756446991405,Demographic,people_age_64
age_55_to_64,-0.05033716383927245,33.51490404246631,35.22766570605187,34.02578796561605,Demographic,people_age_55_to_64
nationality_no_Scottish,-0.053687935062005754,298.6394446712944,314.9337175792507,303.4997134670487,Demographic,people_nationality_no_Scottish
people_industry_accommodation_food_service,-0.05370676592294488,8.000408329930584,8.437079731027858,8.130659025787965,Economic,people_industry_accommodation_food_service
age_53,-0.05383023245804519,3.611269906084116,3.8088376560999038,3.6702005730659026,Demographic,people_age_53
age_31,-0.05468563596957732,4.326255614536546,4.5667627281460135,4.397994269340974,Demographic,people_age_31
people_occupation_administrative_secretarial,-0.05580850387668046,17.74234381380155,18.7492795389049,18.04269340974212,Economic,people_occupation_administrative_secretarial
age_27,-0.05585853446456557,4.30583911800735,4.550432276657061,4.3787965616045845,Demographic,people_age_27
country_of_birth_other_EU,-0.05629040155019982,10.165373621886484,10.747358309317963,10.338968481375359,Demographic,people_country_of_birth_other_EU
nationality_no_Irish,-0.05711145182391797,299.6668027766435,317.0778097982709,304.8601719197708,Demographic,people_nationality_no_Irish
nationality_no_Northern_Irish,-0.05756965350349086,300.42547978766845,318.02305475504323,305.67449856733526,Demographic,people_nationality_no_Northern_Irish
age_of_HRP_35_to_54,-0.05762009328242945,48.55124540628828,51.39769452449568,49.40028653295129,Social,people_age_of_HRP_35_to_54
nationality_no_Cornish,-0.05905697569775392,300.8742343813802,318.9615754082613,306.269340974212,Demographic,people_nationality_no_Cornish
total_people,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people
nationality_Irish,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_Irish
nationality_English,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_English
nationality_Welsh,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_Welsh
nationality_Scottish,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_Scottish
nationality_Northern_Irish,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_Northern_Irish
nationality_British,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_British
nationality_Cornish,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_Cornish
nationality_other,-0.05951535321142287,301.0302164148632,319.26993275696447,306.47077363896847,Demographic,people_nationality_other
age_55,-0.06021467085505772,3.3634136382196815,3.5696445725264168,3.4249283667621775,Demographic,people_age_55
country_of_birth_United_Kingdom,-0.060354865495719334,270.4136382196815,287.0336215177714,275.3710601719198,Demographic,people_country_of_birth_United_Kingdom
nationality_one_plus_of_English_Welsh_Scottish_Northern Irish_British,-0.06172924074315622,278.8338097182523,296.3688760806916,284.0641833810888,Demographic,people_nationality_one_plus_of_English_Welsh_Scottish_Northern Irish_British
age_56,-0.06269345513150315,3.2523478971008575,3.4601344860710856,3.31432664756447,Demographic,people_age_56
lives_in_household,-0.06397612052739143,294.0567578603512,313.23535062439964,299.77736389684816,Economic,people_live_in_household
lives_in_a_household,-0.06397612052739143,294.0567578603512,313.23535062439964,299.77736389684816,Economic,people_live_in_a_household
age_35_to_54_youngest_dependent_child_age_16_to_18,-0.06451498649057108,4.7860351163740305,5.100864553314121,4.879942693409742,Social,people_age_35_to_54_youngest_dependent_child_age_16_to_18
age_29,-0.06651521105835856,4.31523070641078,4.60806916426513,4.402578796561604,Demographic,people_age_29
age_52,-0.06754688656971353,3.6827276439363006,3.936599423631124,3.758452722063037,Demographic,people_age_52
age_of_HRP_55_to_64_2_person_household_no_dependent_children,-0.06764152663535994,12.61698652511229,13.487992315081652,12.87679083094556,Social,people_age_of_HRP_55_to_64_2_person_household_no_dependent_children
household_private_rented_other,-0.070471568060816,1.782360146998775,1.9106628242074928,1.8206303724928368,Social,households_private_rented_other
age_45,-0.07186333576400983,4.474479379338505,4.803073967339097,4.572492836676218,Demographic,people_age_45
1_family_only_household_all_age_65_plus,-0.07227417638426326,20.946508779093506,22.49375600384246,21.408022922636103,Social,households_1_family_only_all_age_65_plus
one_family_household_all_age_65_plus,-0.07229897384785011,10.471212739893835,11.244956772334294,10.702005730659026,Social,households_one_family_all_age_65_plus
1_family_households_age_65_plus,-0.07229897384785011,10.471212739893835,11.244956772334294,10.702005730659026,Social,people_1_family_households_age_65_plus
provides_no_unpaid_care,-0.07334149950302482,269.588811759902,289.8030739673391,275.61833810888254,Social,people_provide_no_unpaid_care
males,-0.07363977889800444,147.9746835443038,159.1162343900096,151.29799426934096,Demographic,males
age_45_to_59,-0.0744867151310401,56.03307472437729,60.3016330451489,57.30630372492837,Demographic,people_age_45_to_59
other_establishments,-0.07518897623589715,3.954267047774602,4.258405379442843,4.044985673352436,Environmental,other_establishments
