variable,1 - 0,1,0,all_mean,categories,display_names
household_living_rent_free,0.2390369195709242,1.7756521739130435,1.3831932773109243,1.6418338108882522,Social,households_living_rent_free
people_highest_level_of_qualification_other,0.23868808941613928,11.937391304347827,9.302521008403362,11.038968481375358,Economic,people_highest_level_of_qualification_other
people_occupation_caring_leisure_other_service,0.23350563904595367,14.357391304347827,11.252100840336135,13.298567335243552,Economic,people_occupation_caring_leisure_other_service
age_24,0.2309096912364187,4.766521739130435,3.746218487394958,4.418624641833811,Demographic,people_age_24
females_industry_administrative_support,0.23082142499943858,3.3195652173913044,2.6092436974789917,3.0773638968481376,Economic,females_industry_administrative_support
females_ecominically_inactive_looking_after_home_or_family,0.22761137114223173,7.946521739130435,6.268067226890756,7.374212034383954,Economic,females_ecominically_inactive_looking_after_home_or_family
same_sex_civil_partnership,0.22758314341929553,0.6317391304347826,0.49831932773109244,0.5862464183381089,Social,people_same_sex_civil_partnership
not_living_in_couple_married_or_registered_same_sex_civil_partnership,0.22664914638706968,3.2491304347826087,2.565546218487395,3.016045845272206,Social,people_not_living_in_couple_married_or_registered_same_sex_civil_partnership
people_not_living_in_a_couple_married_or_in_a_registered_same_sex_civil_partnership,0.22664914638706968,3.2491304347826087,2.565546218487395,3.016045845272206,Social,people_not_living_in_a_couple_married_or_in_a_registered_same_sex_civil_partnership
females_occupation_caring_leisure_other_service,0.22484842398693505,11.711304347826086,9.265546218487396,10.877363896848138,Economic,females_occupation_caring_leisure_other_service
household_spaces_with_no_usual_residents,0.21956454506806766,4.9708695652173915,3.9554621848739497,4.624641833810888,Environmental,household_spaces_with_no_usual_residents
people_unemployed_age_50_to_74,0.21883332846181935,1.5395652173913044,1.2260504201680673,1.4326647564469914,Economic,people_unemployed_age_50_to_74
households_with_one_person_with_long_term_health_problem_or_disability,0.21636920272541194,34.35130434782609,27.429411764705883,31.991117478510027,Social,households_one_person_with_long_term_health_problem_or_disability
people_industry_administrative_support,0.20800905365501565,7.554782608695652,6.087394957983193,7.054441260744985,Economic,people_industry_administrative_support
ethnicity_white_other,0.20781757517067678,12.36,9.961344537815126,11.542120343839542,Demographic,people_ethnicity_white_other
people_industry_water supply_sewerage_waste_management_remediation,0.20536550983749735,1.2978260869565217,1.0487394957983194,1.212893982808023,Economic,people_industry_water supply_sewerage_waste_management_remediation
females_occupation_sales_customer_service,0.2032567854253986,9.159565217391304,7.4184873949579835,8.565902578796562,Economic,females_occupation_sales_customer_service
male_lone_parent_full_time_employment,0.19863252983784518,0.5265217391304348,0.42857142857142855,0.49312320916905444,Social,households_male_lone_parent_full_time_employment
age_25_to_34_youngest_dependent_child_age_16_to_18,0.19860889979785779,0.23434782608695653,0.1907563025210084,0.21948424068767908,Social,people_age_25_to_34_youngest_dependent_child_age_16_to_18
provides_50_plus_hours_unpaid_care_per_week,0.1975320236459145,6.8273913043478265,5.563865546218487,6.3965616045845275,Social,people_provide_50_plus_hours_unpaid_care_per_week
ethnicty_asian_other,0.1968237102905921,2.292608695652174,1.8697478991596639,2.148424068767908,Demographic,people_ethnicty_asian_other
religion_other,0.19235585158808177,1.6960869565217391,1.3899159663865546,1.5916905444126075,Demographic,people_religion_other
males_industry_administrative_support,0.1903574060873564,4.235217391304348,3.4781512605042018,3.977077363896848,Economic,males_industry_administrative_support
households_with_one_person_with_long_term_health_problem_or_disability_no_dependent_children,0.18881861023840318,28.29,23.271428571428572,26.578796561604584,Social,households_one_person_long_term_health_problem_or_disability_no_dependent_children
country_of_birth_other,0.1851713794296821,20.31478260869565,16.776470588235295,19.108309455587392,Demographic,people_country_of_birth_other
other_households_other,0.18481154986725656,6.860869565217391,5.668067226890757,6.454154727793696,Social,people_other_households_other
other_household_types_other,0.18481154986725656,6.860869565217391,5.668067226890757,6.454154727793696,Social,households_other_types_other
1_family_only_households_same_sex_civil_partnership_couple_1_dependent_child,0.18234198027036885,0.01217391304347826,0.010084033613445379,0.011461318051575931,Social,people_1_family_only_households_same_sex_civil_partnership_couple_1_dependent_child
1_family_only_household_same_sex_civil_partnership_couple_1_dependent_child,0.17872396042192074,0.03739130434782609,0.031092436974789917,0.03524355300859599,Social,households_1_family_only_same_sex_civil_partnership_couple_1_dependent_child
household_private_rented_other,0.17617870566545768,1.93,1.6092436974789917,1.8206303724928368,Social,households_private_rented_other
age_3,0.16663472623705888,4.006521739130434,3.3747899159663866,3.791117478510029,Demographic,people_age_3
people_occupation_sales_customer_service,0.16411591941982973,13.977391304347826,11.805042016806723,13.236676217765043,Economic,people_occupation_sales_customer_service
fair_health,0.16070380137172757,39.86826086956522,33.794117647058826,37.797134670487104,Demographic,people_fair_health
age_4,0.1534745485527006,3.867391304347826,3.303361344537815,3.675071633237822,Demographic,people_age_4
provides_20_to_49_hours_unpaid_care_per_week,0.15086563174125356,3.8547826086956523,3.3016806722689074,3.666189111747851,Social,people_provide_20_to_49_hours_unpaid_care_per_week
ethnicty_other_Arab,0.14699020689137077,0.6439130434782608,0.553781512605042,0.6131805157593123,Demographic,people_ethnicty_other_Arab
households_1_car_or_van,0.14266976933892284,58.83869565217391,50.83361344537815,56.10916905444126,Social,households_1_car_or_van
people_not_living_in_a_couple_Total_measures_Value,0.14243158680828938,109.59913043478261,94.71176470588236,104.52292263610315,Social,people_not_living_in_a_couple_Total_measures_Value
not_living_in_couple,0.14243158680828938,109.59913043478261,94.71176470588236,104.52292263610315,Social,people_not_living_in_couple
age_of_HRP_35_less_2_person_household_no_dependent_children,0.14222621768304744,11.501304347826087,9.941176470588236,10.969340974212034,Social,people_age_of_HRP_35_less_2_person_household_no_dependent_children
age_36,0.1419502581756228,4.15695652173913,3.5941176470588236,3.9650429799426936,Demographic,people_age_36
age_30_to_44,0.134159870797401,65.86695652173913,57.416806722689074,62.98567335243553,Demographic,people_age_30_to_44
age_35_to_54_no_dependent_children,0.12987837135820657,41.27739130434782,36.1436974789916,39.526934097421204,Social,people_age_35_to_54_no_dependent_children
1_family_only_households_same_sex_civil_partnership_couple_no_children,0.12769083834906958,0.17043478260869566,0.1495798319327731,0.16332378223495703,Social,people_1_family_only_households_same_sex_civil_partnership_couple_no_children
1_family_only_household_same_sex_civil_partnership_couple_no_children,0.12769083834906958,0.3408695652173913,0.2991596638655462,0.32664756446991405,Social,households_1_family_only_same_sex_civil_partnership_couple_no_children
households_main_language_some_age_16_plus_English,0.12418767577423673,3.6156521739130434,3.1848739495798317,3.468767908309456,Demographic,households_main_language_some_age_16_plus_English
males_occupation_skilled_trades,0.12356360398913235,15.312173913043479,13.496638655462185,14.693123209169054,Economic,males_occupation_skilled_trades
females_industry_wholesale_and_retail_trade,0.1136825610479536,11.630869565217392,10.357983193277311,11.196848137535817,Economic,females_industry_wholesale_and_retail_trade
people_occupation_skilled_trades,0.11232928626872363,17.07217391304348,15.225210084033613,16.44240687679083,Economic,people_occupation_skilled_trades
age_16_to_24_dependent_children,0.11187754846232234,15.780434782608696,14.079831932773109,15.200573065902578,Social,people_age_16_to_24_dependent_children
people_industry_wholesale_and_retail_trade,0.11101573850064095,24.36695652173913,21.76050420168067,23.478223495702007,Economic,people_industry_wholesale_and_retail_trade
males_industry_wholesale_and_retail_trade,0.10858441414150388,12.736086956521739,11.402521008403362,12.281375358166189,Economic,males_industry_wholesale_and_retail_trade
1_family_only_households_same_sex_civil_partnership_couple,0.10636356345295273,0.19478260869565217,0.17478991596638654,0.18796561604584527,Social,people_1_family_only_households_same_sex_civil_partnership_couple
age_5,0.10043621965342331,3.619565217391304,3.2680672268907562,3.4997134670487107,Demographic,people_age_5
flat_maisonette_or_apartment_converted_or_shared_house_including_bed_sits,0.09958256692378709,10.802608695652173,9.76218487394958,10.44785100286533,Environmental,flat_maisonette_or_apartment_converted_or_shared_house_including_bed_sits
same_sex_civil_partnership_couple_households_no_dependent_children,0.09898542629977247,0.19608695652173913,0.1773109243697479,0.18968481375358165,Social,households_same_sex_civil_partnership_couple_no_dependent_children
age_37,0.0968468414607383,4.1152173913043475,3.7294117647058824,3.983667621776504,Demographic,people_age_37
other_household_other,0.09588427606009398,19.71913043478261,17.888235294117646,19.09484240687679,Social,households_other_other
age_65_to_74_1_person_household,0.09355238536773858,6.157391304347826,5.599159663865546,5.967048710601719,Social,people_age_65_to_74_1_person_household
males_occupation_sales_customer_service,0.09233405393694627,4.817826086956522,4.38655462184874,4.670773638968481,Economic,males_occupation_sales_customer_service
households_with_no_adults_in_employment,0.08965587335558789,42.90391304347826,39.17142857142857,41.63123209169054,Social,households_no_adults_in_employment
religion_Hindu,0.08806742663391998,1.5547826086956522,1.4218487394957984,1.5094555873925501,Demographic,people_religion_Hindu
males_in_employment_part_time,0.08444224808136291,6.753478260869565,6.199159663865546,6.564469914040115,Economic,males_in_employment_part_time
males_industry_accommodation_food_service,0.08239643604728186,3.9008695652173913,3.588235294117647,3.794269340974212,Economic,males_industry_accommodation_food_service
age_6,0.08056346860629993,3.404782608695652,3.13781512605042,3.3137535816618913,Demographic,people_age_6
1_person_household_1_person_age_65_plus,0.08018401633216399,16.21608695652174,14.950420168067227,15.784527220630373,Social,households_1_person_1_person_age_65_plus
1_person_households_age_65_plus,0.08018401633216399,16.21608695652174,14.950420168067227,15.784527220630373,Social,people_1_person_households_age_65_plus
age_of_HRP_65_plus_1_person_household,0.08018401633216399,16.21608695652174,14.950420168067227,15.784527220630373,Social,people_age_of_HRP_65_plus_1_person_household
1_person_households_1_person_age_65_plus,0.08018401633216399,16.21608695652174,14.950420168067227,15.784527220630373,Social,households_1_person_1_person_age_65_plus
1_person_household_age_65_plus,0.08018401633216399,16.21608695652174,14.950420168067227,15.784527220630373,Social,households_1_person_age_65_plus
one_person_household_age_65_plus,0.08018401633216399,16.21608695652174,14.950420168067227,15.784527220630373,Social,households_one_person_age_65_plus
1_family_only_household_same_sex_civil_partnership_couple,0.07997593935166603,0.4273913043478261,0.3941176470588235,0.4160458452722063,Social,households_1_family_only_same_sex_civil_partnership_couple
females_unemployed_age_50_to_74,0.07989024748869622,0.49478260869565216,0.45630252100840335,0.48166189111747854,Economic,females_unemployed_age_50_to_74
people_industry_accommodation_food_service,0.07676506022420981,8.343478260869565,7.719327731092437,8.130659025787965,Economic,people_industry_accommodation_food_service
not_living_in_couple_single_never_married_or_registered_same_sex_civil_partnership,0.07335665070363129,68.58304347826088,63.674789915966386,66.90945558739256,Social,people_not_living_in_couple_single_never_married_or_registered_same_sex_civil_partnership
people_not_living_in_a_couple_single_never_married_or_never_registered_a_same_sex_civil_partnership,0.07335665070363129,68.58304347826088,63.674789915966386,66.90945558739256,Social,people_not_living_in_a_couple_single_never_married_or_never_registered_a_same_sex_civil_partnership
age_75_plus_1_person_household,0.07205874168704107,10.058695652173913,9.351260504201681,9.817478510028653,Social,people_age_75_plus_1_person_household
females_industry_accommodation_food_service,0.07183769940425988,4.442608695652174,4.13109243697479,4.336389684813754,Economic,females_industry_accommodation_food_service
age_38,0.06032771196515341,4.2843478260869565,4.03109243697479,4.197994269340974,Demographic,people_age_38
single,0.05997246361014763,95.91782608695652,90.28067226890757,93.99570200573066,Social,people_single
males_NS_SeC_intermediate,0.059118968039066355,7.803478260869565,7.35126050420168,7.649283667621776,Economic,males_NS_SeC_intermediate
age_5_to_7,0.05447763852402432,10.276521739130434,9.72689075630252,10.089111747851003,Demographic,people_age_5_to_7
females_full_time_worked_31_to_48_hours,0.053498051919538825,34.34391304347826,32.53949579831933,33.72865329512894,Economic,females_full_time_worked_31_to_48_hours
males_industry_construction,0.05315862161998808,10.075652173913044,9.549579831932773,9.896275071633237,Economic,males_industry_construction
females_in_employment_full_time,0.049884158416829916,35.08565217391304,33.36470588235294,34.49885386819484,Economic,females_in_employment_full_time
households_with_dependent_children_all_ages,0.04624454549231061,36.221304347826084,34.57226890756303,35.65902578796562,Social,households_dependent_children_all_ages
age_23,0.03743093072961079,4.646521739130435,4.474789915966387,4.587965616045845,Demographic,people_age_23
people_not_religous,0.036661819712557664,104.24347826086957,100.46890756302521,102.95644699140401,Demographic,people_not_religous
males_occupation_administrative_secretarial,0.03431545872353514,4.130869565217392,3.9907563025210084,4.083094555873926,Economic,males_occupation_administrative_secretarial
nationality_Irish_Northern_Irish_other,0.03400316648398494,0.004347826086956522,0.004201680672268907,0.004297994269340974,Demographic,people_nationality_Irish_Northern_Irish_other
medical_and_care_establishment_registered_social_landlord_housing_association,0.03400316648398494,0.014782608695652174,0.014285714285714285,0.014613180515759312,Environmental,medical_and_care_establishment_registered_social_landlord_housing_association
age_of_HRP_35_to_54_2_person_household_no_dependent_children,0.032122545880341025,13.252173913043478,12.83109243697479,13.108595988538681,Social,people_age_of_HRP_35_to_54_2_person_household_no_dependent_children
age_39,0.03126845040153903,4.398260869565218,4.26218487394958,4.351862464183381,Demographic,people_age_39
age_91,0.030737589955941336,0.5260869565217391,0.5100840336134453,0.5206303724928367,Demographic,people_age_91
age_of_HRP_35_to_54,0.030492738483680615,49.91391304347826,48.40756302521008,49.40028653295129,Social,people_age_of_HRP_35_to_54
disability_daily_activities_limited_a_little,0.024616076003846188,28.217391304347824,27.52857142857143,27.982521489971347,Demographic,people_disability_daily_activities_limited_a_little
other_households,0.02051993922500661,11.015217391304347,10.79075630252101,10.938681948424069,Social,people_other_households
other_household_types,0.02051993922500661,11.015217391304347,10.79075630252101,10.938681948424069,Social,households_other_types
total_dwellings,0.01919306148281441,134.4117391304348,131.84873949579833,133.5378223495702,Environmental,dwellings
unshared_dwellings,0.019142892340458517,134.21478260869566,131.66218487394957,133.34441260744987,Environmental,dwellings_unshared
household_spaces,0.01877217673308096,135.00391304347826,132.4857142857143,134.14527220630373,Environmental,household_spaces
people_full_time_worked_31_to_48_hours,0.01799726853415673,88.0095652173913,86.43529411764706,87.4727793696275,Economic,people_full_time_worked_31_to_48_hours
females_occupation_skilled_trades,0.0179665379665378,1.76,1.7285714285714286,1.7492836676217765,Economic,females_occupation_skilled_trades
not_living_in_a_couple_widowed_or_surviving_partner_from_a_same_sex_civil_partnership,0.01199076294232293,14.463478260869564,14.29075630252101,14.40458452722063,Social,people_not_living_in_a_couple_widowed_or_surviving_partner_from_a_same_sex_civil_partnership
people_not_living_in_a_couple_widowed_or_surviving_partner_from_a_same_sex_civil_partnership,0.01199076294232293,14.463478260869564,14.29075630252101,14.40458452722063,Social,people_not_living_in_a_couple_widowed_or_surviving_partner_from_a_same_sex_civil_partnership
females_industry_human_health_social_work,0.011660797162670988,15.871739130434783,15.687394957983193,15.808882521489972,Economic,females_industry_human_health_social_work
household_spaces_with_one_plus_usual_resident,0.011602718216384589,130.03304347826088,128.53025210084033,129.52063037249283,Environmental,household_spaces_with_one_plus_usual_resident
age_40,0.007399240479725955,4.372608695652174,4.340336134453781,4.36160458452722,Demographic,people_age_40
people_industry_construction,0.007046827908144038,11.332608695652175,11.25294117647059,11.305444126074498,Economic,people_industry_construction
people_in_employment_full_time,0.0063809223459225795,89.67347826086956,89.10252100840336,89.47879656160458,Economic,people_in_employment_full_time
age_92,0.00441609573783408,0.3165217391304348,0.31512605042016806,0.3160458452722063,Demographic,people_age_92
households_central_heating,0.0023152351300588236,126.65434782608696,126.36134453781513,126.55444126074498,Social,households_central_heating
country_of_birth_Ireland,0.0018506578602673907,1.6534782608695653,1.6504201680672268,1.65243553008596,Demographic,people_country_of_birth_Ireland
age_65_to_74_dependent_children,0.0014459508381392538,0.6269565217391304,0.6260504201680672,0.626647564469914,Social,people_age_65_to_74_dependent_children
nationality_Cornish_British_only,-0.002177032000499124,0.023478260869565216,0.023529411764705882,0.02349570200573066,Demographic,people_nationality_Cornish_British_only
males_full_time_worked_31_to_48_hours,-0.004282256726914957,53.665652173913045,53.89579831932773,53.74412607449857,Economic,males_full_time_worked_31_to_48_hours
people_industry_human_health_social_work,-0.009574104861033383,19.968695652173913,20.160504201680673,20.034097421203438,Economic,people_industry_human_health_social_work
age_89,-0.013096920661888056,0.7995652173913044,0.8100840336134454,0.8031518624641834,Demographic,people_age_89
house_or_bungalow_semi_detached,-0.014437727728450978,38.87130434782609,39.43529411764706,39.063610315186246,Environmental,house_or_bungalow_semi_detached
males_industry_manufacturing,-0.01607936762279305,9.123913043478261,9.271428571428572,9.174212034383954,Economic,males_industry_manufacturing
males_part_time_worked_16_to_30_hours,-0.019775974347332914,7.096521739130435,7.23781512605042,7.144699140401146,Economic,males_part_time_worked_16_to_30_hours
age_95,-0.019798475821957484,0.16478260869565217,0.16806722689075632,0.16590257879656162,Demographic,people_age_95
other_household_2_adults_and_3_plus_children,-0.020217647281194684,16.644347826086957,16.983193277310924,16.759885386819484,Social,households_other_2_adults_and_3_plus_children
households_main_language_all_age_16_plus_English,-0.020431359421255735,120.44869565217391,122.92689075630253,121.29369627507164,Demographic,households_main_language_all_age_16_plus_English
males_in_employment_full_time,-0.020916519420667523,54.587826086956525,55.73781512605042,54.97994269340974,Economic,males_in_employment_full_time
shared_dwelling_three_plus_household_spaces,-0.020937134918379674,0.13826086956521738,0.1411764705882353,0.13925501432664755,Environmental,dwellings_shared_three_plus_household_spaces
age_7,-0.021014028272336782,3.252173913043478,3.3210084033613447,3.2756446991404014,Demographic,people_age_7
other_household_2_adults_age_16_to_64_no_children,-0.021405994546318086,50.39565217391304,51.48235294117647,50.76618911174785,Social,households_other_2_adults_age_16_to_64_no_children
other_households_2_adults_age_16_to_64_no_children,-0.021405994546318086,25.19782608695652,25.741176470588236,25.383094555873924,Social,households_other_2_adults_age_16_to_64_no_children
same_sex_civil_partnership_couple_households_dependent_children,-0.0230502234338551,0.02217391304347826,0.0226890756302521,0.022349570200573064,Social,households_same_sex_civil_partnership_couple_dependent_children
nationality_no_British,-0.024116304076813644,216.1704347826087,221.42689075630253,217.96275071633238,Demographic,people_nationality_no_British
widowed,-0.025308447249396626,16.21217391304348,16.626050420168067,16.353295128939827,Social,people_widowed
people_industry_manufacturing,-0.026756110381187748,11.631304347826086,11.945378151260504,11.738395415472779,Economic,people_industry_manufacturing
age_8,-0.02680686782713948,3.130434782608696,3.215126050420168,3.1593123209169054,Demographic,people_age_8
households_with_no_adults_in_employment_no_dependent_children,-0.029861263416189332,36.455652173913045,37.55546218487395,36.830659025787966,Social,households_no_adults_in_employment_no_dependent_children
no_second_address,-0.03672616340911927,281.72869565217394,292.2067226890756,285.3014326647564,Economic,people_no_second_address
age_8_to_9,-0.03807876917047914,6.21,6.449579831932773,6.2916905444126074,Demographic,people_age_8_to_9
total_adults,-0.04240545884071345,186.46347826086958,194.48655462184874,189.19914040114614,Social,households
age_41,-0.04316042614640969,4.216956521739131,4.401680672268908,4.279942693409742,Demographic,people_age_41
nationality_English_only,-0.045884631185498126,186.4186956521739,195.10840336134453,189.3816618911175,Demographic,people_nationality_English_only
age_9,-0.049447593192768036,3.079565217391304,3.234453781512605,3.132378223495702,Demographic,people_age_9
other_households_2_adults_and_3_plus_children,-0.04949437687427072,3.1178260869565215,3.2747899159663865,3.17134670487106,Social,households_other_2_adults_and_3_plus_children
age_96,-0.05445575916844603,0.12260869565217392,0.12941176470588237,0.12492836676217765,Demographic,people_age_96
people_highest_level_of_qualification_Level_2_qualifications,-0.05745096885800538,36.36565217391304,38.496638655462185,37.092263610315186,Economic,people_highest_level_of_qualification_Level_2_qualifications
other_household_3_plus_adults_and_1_plus_children,-0.058125948016536255,26.277826086956523,27.83613445378151,26.80916905444126,Social,households_other_3_plus_adults_and_1_plus_children
people_in_employment_part_time,-0.06005981534347016,32.6604347826087,34.66302521008404,33.3432664756447,Economic,people_in_employment_part_time
age_93,-0.060575271836192934,0.2508695652173913,0.26638655462184874,0.25616045845272206,Demographic,people_age_93
age_90_plus,-0.060902039270716135,2.526086956521739,2.683193277310924,2.5796561604584527,Demographic,people_age_90_plus
good_health,-0.06134301293428157,102.18434782608696,108.58655462184873,104.36733524355301,Demographic,people_good_health
females_industry_financial_insurance,-0.06271164790671191,4.214782608695653,4.484873949579832,4.3068767908309455,Economic,females_industry_financial_insurance
females_industry_manufacturing,-0.06495568012510133,2.507391304347826,2.6739495798319326,2.5641833810888253,Economic,females_industry_manufacturing
males_ecominically_active,-0.06510089632980376,83.44043478260869,88.99579831932773,85.33467048710602,Economic,males_ecominically_active
age_98,-0.06686722689075608,0.07,0.07478991596638655,0.07163323782234957,Demographic,people_age_98
people_ecominically_active,-0.07206611377466088,157.26347826086956,168.88235294117646,161.22521489971348,Economic,people_ecominically_active
lives_in_a_household,-0.07242496957541511,292.37434782608693,314.0857142857143,299.77736389684816,Economic,people_live_in_a_household
lives_in_household,-0.07242496957541511,292.37434782608693,314.0857142857143,299.77736389684816,Economic,people_live_in_household
females_in_employment,-0.07642871568418264,65.94130434782609,71.11596638655462,67.70573065902579,Economic,females_in_employment
age_42,-0.07759725635675108,4.241739130434783,4.579831932773109,4.35702005730659,Demographic,people_age_42
people_in_employment,-0.07829995827504987,140.17608695652174,151.45294117647057,144.02120343839542,Economic,people_in_employment
females_ecominically_active,-0.07989811102976563,73.82304347826087,79.88655462184875,75.89054441260745,Economic,females_ecominically_active
males_in_employment,-0.07996009143338378,74.23478260869565,80.33697478991597,76.31547277936963,Economic,males_in_employment
females_industry_water supply_sewerage_waste_management_remediation,-0.08182111897481004,0.2960869565217391,0.32100840336134456,0.3045845272206304,Economic,females_industry_water supply_sewerage_waste_management_remediation
average_household_size,-0.08448534211610936,2.2523043434499956,2.4482352925848687,2.319111744444407,Economic,average_household_size
people_NS_SeC_intermediate,-0.08598311042525097,28.646521739130435,31.18403361344538,29.511747851002866,Economic,people_NS_SeC_intermediate
males_industry_human_health_social_work,-0.08902570186047987,4.096956521739131,4.473109243697479,4.225214899713467,Economic,males_industry_human_health_social_work
provides_no_unpaid_care,-0.08910515057510027,267.24434782608694,291.8033613445378,275.61833810888254,Social,people_provide_no_unpaid_care
other_household,-0.0892400580833328,37.06652173913044,40.4781512605042,38.2297994269341,Social,households_other
age_11,-0.08944141730710653,3.2113043478260868,3.507563025210084,3.312320916905444,Demographic,people_age_11
nationality_no_Welsh,-0.09123823550729981,290.7608695652174,318.1411764705882,300.0968481375358,Demographic,people_nationality_no_Welsh
age_94,-0.09262752821170894,0.20478260869565218,0.22436974789915967,0.21146131805157592,Demographic,people_age_94
age_mean,-0.09348318670005751,38.39382611816085,42.10117644447899,39.65793697441266,Demographic,mean_age
religion_not_stated,-0.09422712574887782,23.39391304347826,25.67142857142857,24.17048710601719,Demographic,people_religion_not_stated
age_12,-0.09461940945911029,3.258695652173913,3.577310924369748,3.3673352435530086,Demographic,people_age_12
nationality_Irish_only,-0.09497352845028173,1.3169565217391304,1.446218487394958,1.3610315186246418,Demographic,people_nationality_Irish_only
females_in_employment_part_time,-0.09548259641157486,25.90695652173913,28.463865546218486,26.778796561604583,Economic,females_in_employment_part_time
nationality_no_Scottish,-0.09598204274094058,293.56695652173914,322.69747899159665,303.4997134670487,Demographic,people_nationality_no_Scottish
people_part_time_worked_16_to_30_hours,-0.09629193916250023,28.874782608695654,31.749579831932774,29.855014326647563,Economic,people_part_time_worked_16_to_30_hours
females,-0.09783152204213663,149.99652173913043,165.17731092436975,155.1727793696275,Demographic,females
nationality_no_Northern_Irish,-0.0981107679920008,295.4486956521739,325.4386554621849,305.67449856733526,Demographic,people_nationality_no_Northern_Irish
males_employed,-0.09911408979657477,76.96,84.8546218487395,79.65186246418338,Economic,males_employed
nationality_no_Irish,-0.09915101017522499,294.55347826086955,324.78067226890755,304.8601719197708,Demographic,people_nationality_no_Irish
nationality_no_Cornish,-0.09923641919451187,295.90608695652173,326.29915966386557,306.269340974212,Demographic,people_nationality_no_Cornish
total_people,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people
nationality_British,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_British
nationality_Irish,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_Irish
nationality_Welsh,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_Welsh
nationality_English,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_English
nationality_Northern_Irish,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_Northern_Irish
nationality_other,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_other
nationality_Scottish,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_Scottish
nationality_Cornish,-0.09939293709310593,296.08434782608697,326.5453781512605,306.47077363896847,Demographic,people_nationality_Cornish
males,-0.10099434043211653,146.0878260869565,161.36806722689076,151.29799426934096,Demographic,males
females_employed,-0.10241236588250713,69.39782608695653,76.76218487394958,71.90888252148997,Economic,females_employed
age_35_to_54,-0.10524138749126222,79.33260869565217,87.99243697478991,82.28538681948424,Demographic,people_age_35_to_54
age_10_to_14,-0.10544663819119615,16.21695652173913,17.990756302521007,16.821776504297993,Demographic,people_age_10_to_14
other_households_3_plus_adults_and_1_plus_children,-0.10581873333850078,5.33,5.915126050420168,5.529512893982808,Social,households_other_3_plus_adults_and_1_plus_children
age_99,-0.10631733304367574,0.0408695652173913,0.0453781512605042,0.042406876790830945,Demographic,people_age_99
people_occupation_administrative_secretarial,-0.10877844833589057,17.373478260869565,19.33613445378151,18.04269340974212,Economic,people_occupation_administrative_secretarial
age_10,-0.10953773325050076,3.0956521739130434,3.4478991596638657,3.215759312320917,Demographic,people_age_10
age_15,-0.11010558929689096,3.4234782608695653,3.8151260504201683,3.55702005730659,Demographic,people_age_15
age_88,-0.11020111884200379,0.811304347826087,0.9042016806722689,0.8429799426934097,Demographic,people_age_88
nationality_no_English,-0.11330854510009336,79.92521739130434,89.3453781512605,83.13724928366763,Demographic,people_nationality_no_English
other_household_types_all_age_65_plus,-0.11343525996530435,0.3630434782608696,0.40588235294117647,0.3776504297994269,Social,households_other_types_all_age_65_plus
other_households_all_age_65_plus,-0.11343525996530435,0.3630434782608696,0.40588235294117647,0.3776504297994269,Social,people_other_households_all_age_65_plus
age_13,-0.11358228225028288,3.3082608695652174,3.6991596638655464,3.4415472779369627,Demographic,people_age_13
males_age_16_to_74,-0.11436271725229796,108.64260869565217,121.57142857142857,113.05100286532951,Demographic,males_age_16_to_74
country_of_birth_England,-0.1189593271339201,252.02565217391304,283.27394957983194,262.6805157593123,Demographic,people_country_of_birth_England
age_14,-0.11931198639340757,3.34304347826087,3.7588235294117647,3.484813753581662,Demographic,people_age_14
females_part_time_worked_16_to_30_hours,-0.1203639761887837,21.778260869565216,24.511764705882353,22.71031518624642,Economic,females_part_time_worked_16_to_30_hours
age_90,-0.12097768374059537,0.662608695652174,0.746218487394958,0.6911174785100287,Demographic,people_age_90
ethnicity_white_Irish,-0.12175966812056394,2.013913043478261,2.269747899159664,2.1011461318051574,Demographic,people_ethnicity_white_Irish
age_16_to_24,-0.12258249997766724,35.84391304347826,40.42941176470588,37.40744985673352,Demographic,people_age_16_to_24
females_industry_other,-0.12542950395368724,3.674782608695652,4.156302521008404,3.838968481375358,Economic,females_industry_other
females_age_16_to_74,-0.1272292908574414,108.36043478260869,122.77226890756303,113.27449856733524,Demographic,females_age_16_to_74
people_highest_level_of_qualification_apprenticeship,-0.12759450100167602,9.431739130434783,10.689915966386554,9.860744985673353,Economic,people_highest_level_of_qualification_apprenticeship
nationality_one_plus_of_English_Welsh_Scottish_Northern Irish_British,-0.12916468073355536,271.55347826086955,308.244537815126,284.0641833810888,Demographic,people_nationality_one_plus_of_English_Welsh_Scottish_Northern Irish_British
other_households_2_adults_and_1_or_2_children,-0.1306090929600977,16.00391304347826,18.19159663865546,16.749856733524354,Social,households_other_2_adults_and_1_or_2_children
